filename,filepath,original_width,original_height,original_aspect,channels,norm_width,norm_height,color_mean_R,color_std_R,color_mean_G,color_std_G,color_mean_B,color_std_B,color_mean_hsv_H,color_mean_hsv_S,color_mean_hsv_V,glcm_contrast_d1_a0,glcm_contrast_d1_a45,glcm_contrast_d1_a90,glcm_contrast_d1_a135,glcm_contrast_d3_a0,glcm_contrast_d3_a45,glcm_contrast_d3_a90,glcm_contrast_d3_a135,glcm_dissimilarity_d1_a0,glcm_dissimilarity_d1_a45,glcm_dissimilarity_d1_a90,glcm_dissimilarity_d1_a135,glcm_dissimilarity_d3_a0,glcm_dissimilarity_d3_a45,glcm_dissimilarity_d3_a90,glcm_dissimilarity_d3_a135,glcm_homogeneity_d1_a0,glcm_homogeneity_d1_a45,glcm_homogeneity_d1_a90,glcm_homogeneity_d1_a135,glcm_homogeneity_d3_a0,glcm_homogeneity_d3_a45,glcm_homogeneity_d3_a90,glcm_homogeneity_d3_a135,glcm_energy_d1_a0,glcm_energy_d1_a45,glcm_energy_d1_a90,glcm_energy_d1_a135,glcm_energy_d3_a0,glcm_energy_d3_a45,glcm_energy_d3_a90,glcm_energy_d3_a135,glcm_correlation_d1_a0,glcm_correlation_d1_a45,glcm_correlation_d1_a90,glcm_correlation_d1_a135,glcm_correlation_d3_a0,glcm_correlation_d3_a45,glcm_correlation_d3_a90,glcm_correlation_d3_a135,glcm_ASM_d1_a0,glcm_ASM_d1_a45,glcm_ASM_d1_a90,glcm_ASM_d1_a135,glcm_ASM_d3_a0,glcm_ASM_d3_a45,glcm_ASM_d3_a90,glcm_ASM_d3_a135,glcm_contrast_mean,glcm_contrast_std,glcm_dissimilarity_mean,glcm_dissimilarity_std,glcm_homogeneity_mean,glcm_homogeneity_std,glcm_energy_mean,glcm_energy_std,glcm_correlation_mean,glcm_correlation_std,glcm_ASM_mean,glcm_ASM_std,hog_mean,hog_std,hog_max,hog_energy,hog_vector_length,sift_num_keypoints,sift_mean_response,sift_std_response,sift_mean_size,sift_mean_angle,sift_descriptor_mean,sift_descriptor_std,surf_method,surf_num_keypoints,surf_descriptor_mean,surf_descriptor_std,surf_mean_response,surf_mean_size,status
0599_image0019.jpg,c:\Users\ADMIN\Pictures\btl\0599_image0019.jpg,224,224,1.0,3,224,224,223.69223,56.462761,200.707031,99.224419,199.817398,100.173889,14.995236,51.500797,223.916611,16.050709,22.021215,7.234665,22.852159,68.374737,57.254038,32.712548,59.195317,0.75026,0.978162,0.465847,1.01657,1.966326,1.781024,1.213437,1.857966,0.894142,0.866529,0.896774,0.857421,0.832132,0.82373,0.822869,0.810351,0.653756,0.647457,0.654573,0.64694,0.641123,0.638022,0.639345,0.637473,0.982588,0.976185,0.992152,0.975287,0.926291,0.93847,0.964735,0.936383,0.427396,0.419201,0.428465,0.418531,0.411038,0.407072,0.408761,0.406371,35.711924,21.335753,1.253699,0.519493,0.850493,0.031185,0.644836,0.006425,0.961511,0.022917,0.415855,0.0083,0.059973,0.124625,1.0,502.0,26244,39,0.07563,0.019965,11.673761,155.504688,20.491787,40.358612,ORB_fallback,143,141.49498,75.457153,0.001653,41.947451,success
0600_image0895.jpg,c:\Users\ADMIN\Pictures\btl\0600_image0895.jpg,224,224,1.0,3,224,224,154.110367,44.059643,141.701431,44.759747,126.818817,45.807961,17.926479,51.410057,154.295792,25.711343,36.575097,13.807615,36.397776,69.248424,73.939128,37.583448,73.869268,2.657331,3.506304,1.745356,3.536065,4.848457,5.232489,3.096416,5.263067,0.504374,0.404183,0.618218,0.39857,0.35713,0.319791,0.493532,0.316319,0.074189,0.062806,0.091209,0.062254,0.054465,0.051507,0.070348,0.051055,0.895537,0.851911,0.944063,0.852624,0.719087,0.70056,0.847354,0.700791,0.005504,0.003945,0.008319,0.003876,0.002966,0.002653,0.004949,0.002607,45.891512,21.787425,3.735686,1.195668,0.426515,0.098063,0.064729,0.012744,0.813991,0.088246,0.004352,0.001791,0.104096,0.130161,0.689222,729.0,26244,225,0.053936,0.01311,3.5824,170.336899,24.38809,38.122498,ORB_fallback,423,134.85704,74.44146,0.000417,46.044512,success
0601_image0616.jpg,c:\Users\ADMIN\Pictures\btl\0601_image0616.jpg,224,224,1.0,3,224,224,150.635544,54.960827,146.766281,54.708691,141.801941,54.569283,34.502312,21.975626,152.636017,27.742953,48.128315,27.122938,48.572825,65.667401,84.374239,60.071429,84.597435,2.691464,3.88371,2.550148,3.937622,4.467417,5.360604,4.099911,5.385845,0.50327,0.428717,0.56273,0.420599,0.375858,0.355352,0.460837,0.34971,0.07338,0.066067,0.082023,0.065366,0.060284,0.058682,0.069876,0.058081,0.925204,0.870214,0.92691,0.869016,0.822657,0.772246,0.83806,0.771644,0.005385,0.004365,0.006728,0.004273,0.003634,0.003444,0.004883,0.003373,55.784692,20.862786,4.04709,0.988325,0.432134,0.069768,0.06672,0.007676,0.849494,0.056363,0.00451,0.001066,0.114761,0.120862,0.697716,729.0,26244,280,0.060374,0.018915,5.145946,171.830757,25.467411,37.410912,ORB_fallback,394,135.595261,74.42205,0.000453,44.28452,success
0602_image0771.jpg,c:\Users\ADMIN\Pictures\btl\0602_image0771.jpg,224,224,1.0,3,224,224,252.6436,14.640069,252.112381,17.708084,252.037827,17.715845,7.798848,1.15629,252.708786,3.493834,4.371091,1.110346,4.171691,18.452812,12.552755,6.263292,11.876796,0.268298,0.312051,0.14566,0.303042,0.67033,0.550199,0.358032,0.529908,0.964408,0.958854,0.969378,0.958985,0.953303,0.953017,0.957836,0.952784,0.93363,0.931698,0.934384,0.931498,0.929453,0.928862,0.929383,0.928881,0.898432,0.873483,0.967722,0.879255,0.468259,0.639844,0.819515,0.659238,0.871665,0.868062,0.873074,0.867688,0.863884,0.862784,0.863754,0.86282,7.786577,5.51439,0.39219,0.163155,0.958571,0.00552,0.930974,0.002036,0.775719,0.158383,0.866716,0.003793,0.015538,0.073471,1.0,148.0,26244,25,0.047238,0.025862,3.780887,182.405729,22.520313,39.261993,ORB_fallback,143,133.078445,74.437523,0.000378,50.457954,success
0603_image0770.jpg,c:\Users\ADMIN\Pictures\btl\0603_image0770.jpg,224,224,1.0,3,224,224,186.148895,54.488773,171.494873,60.586842,161.321014,67.236198,37.411789,44.805244,188.088623,9.129745,26.121519,18.820207,26.735828,38.923501,63.799205,65.426491,65.102244,1.138473,2.221822,1.693646,2.251202,2.432228,3.539688,3.437359,3.604841,0.714885,0.588516,0.657775,0.583519,0.584237,0.5074,0.518095,0.498809,0.189077,0.176606,0.18677,0.17581,0.166854,0.16183,0.162938,0.160211,0.978454,0.938407,0.955559,0.936959,0.908399,0.84994,0.845821,0.84688,0.03575,0.03119,0.034883,0.030909,0.02784,0.026189,0.026549,0.025668,39.257342,21.242306,2.539907,0.852596,0.581654,0.070727,0.172512,0.010573,0.907552,0.04995,0.029872,0.003689,0.110472,0.124795,1.0,729.0,26244,201,0.059063,0.00971,5.857893,175.956421,24.243587,38.210163,ORB_fallback,372,146.181534,73.583588,0.000487,43.198664,success
0604_image0175.jpg,c:\Users\ADMIN\Pictures\btl\0604_image0175.jpg,224,224,1.0,3,224,224,172.66655,57.781055,166.211594,60.437172,159.503525,63.671711,26.968552,30.729671,173.2388,25.982904,62.917191,43.821489,61.814173,87.895261,134.247687,129.043734,136.97553,2.107503,3.756138,3.015074,3.789962,4.311793,5.874016,5.986728,5.980927,0.615493,0.48404,0.525885,0.48026,0.480388,0.404761,0.381761,0.399805,0.126106,0.105843,0.113541,0.105504,0.105345,0.091515,0.087017,0.091462,0.941968,0.859425,0.901922,0.861889,0.804372,0.700398,0.710832,0.694318,0.015903,0.011203,0.012892,0.011131,0.011098,0.008375,0.007572,0.008365,85.337246,40.740082,4.352768,1.37568,0.471549,0.072156,0.103292,0.012169,0.809391,0.091007,0.010817,0.002574,0.106559,0.128152,0.7067,729.0,26244,254,0.074749,0.011978,4.061748,174.601654,24.868233,37.812489,ORB_fallback,414,138.806534,73.423256,0.001114,45.573524,success
0605_image10071.jpg,c:\Users\ADMIN\Pictures\btl\0605_image10071.jpg,224,224,1.0,3,224,224,124.50486,71.949326,126.627335,69.600716,125.51429,66.9086,66.689034,44.130241,133.303726,35.07271,54.04062,29.160634,60.89123,102.007474,116.759496,90.773917,124.950816,2.789598,3.928573,2.600657,4.126445,5.163381,5.972425,5.083508,6.246327,0.546441,0.44188,0.530334,0.431847,0.413305,0.363329,0.385749,0.347589,0.077145,0.064195,0.075005,0.064021,0.059539,0.054712,0.060039,0.055186,0.942251,0.911177,0.952127,0.899918,0.831629,0.808154,0.851395,0.794702,0.005951,0.004121,0.005626,0.004099,0.003545,0.002993,0.003605,0.003045,76.707112,34.510206,4.488864,1.274574,0.432559,0.068183,0.06373,0.007849,0.873919,0.05673,0.004123,0.001039,0.111183,0.124161,0.738964,729.0,26244,384,0.069306,0.011187,3.090372,194.23525,25.736938,37.22818,ORB_fallback,374,136.078293,74.713257,0.001337,42.637653,success
0606_image10449.jpg,c:\Users\ADMIN\Pictures\btl\0606_image10449.jpg,224,224,1.0,3,224,224,158.860733,46.144691,140.708084,58.215092,130.503601,65.033493,22.327587,57.315769,159.165833,17.232243,25.521084,11.814202,25.703915,53.162775,54.154776,36.916936,57.740727,1.751421,2.269541,1.13555,2.24722,3.551188,3.474272,2.160593,3.497849,0.596675,0.54092,0.742838,0.548021,0.426854,0.443769,0.625657,0.453245,0.093434,0.086694,0.117065,0.087554,0.074169,0.075379,0.096495,0.076215,0.954068,0.931995,0.968599,0.931504,0.857245,0.85518,0.901867,0.845577,0.00873,0.007516,0.013704,0.007666,0.005501,0.005682,0.009311,0.005809,35.280832,16.757527,2.510954,0.844337,0.547247,0.100577,0.088375,0.013401,0.905754,0.044976,0.00799,0.002539,0.101972,0.131831,0.706425,729.0,26244,105,0.044942,0.013886,5.400899,224.19998,23.526413,38.651882,ORB_fallback,141,141.081558,73.379478,0.000173,38.570735,success
0607_image10194.jpg,c:\Users\ADMIN\Pictures\btl\0607_image10194.jpg,224,224,1.0,3,224,224,150.781509,69.059837,139.401703,75.499023,130.619354,74.484482,15.340561,51.960876,150.810486,13.991572,25.633695,13.717589,26.644071,34.705559,57.353583,53.267655,56.456456,1.280009,1.986245,1.219391,2.010597,2.172713,3.037862,2.641928,3.036036,0.713524,0.613338,0.733363,0.611746,0.609818,0.538103,0.592104,0.534236,0.111802,0.090644,0.110198,0.090929,0.093399,0.079916,0.08587,0.079981,0.979276,0.962061,0.979649,0.960566,0.948827,0.915364,0.92109,0.916689,0.0125,0.008216,0.012144,0.008268,0.008723,0.006387,0.007374,0.006397,35.221273,17.122021,2.173098,0.659618,0.618279,0.067667,0.092842,0.01146,0.94794,0.025263,0.008751,0.002211,0.112313,0.12314,0.706294,729.0,26244,82,0.060831,0.024805,5.052235,199.844068,24.889671,37.797939,ORB_fallback,389,144.400223,74.325844,0.001023,43.751193,success
0608_image0022.jpg,c:\Users\ADMIN\Pictures\btl\0608_image0022.jpg,224,224,1.0,3,224,224,159.525269,61.430073,148.4151,65.844826,138.399612,68.892891,28.461037,51.69611,160.572327,26.462144,45.768425,23.904248,48.573669,83.624899,103.865839,75.883141,108.575745,2.368213,3.530817,2.053231,3.603531,4.747071,5.630915,4.154068,5.721431,0.569509,0.455085,0.613366,0.450695,0.404828,0.360015,0.464706,0.358046,0.071711,0.058592,0.074974,0.057918,0.053074,0.049042,0.058924,0.04878,0.949188,0.912122,0.954121,0.906738,0.839185,0.800396,0.854326,0.791362,0.005142,0.003433,0.005621,0.003354,0.002817,0.002405,0.003472,0.00238,64.582264,30.99806,3.97616,1.276248,0.459531,0.085936,0.059127,0.00906,0.87593,0.059596,0.003578,0.001123,0.104693,0.129681,0.702381,729.0,26244,304,0.072477,0.008036,3.877253,164.657183,26.018555,37.032475,ORB_fallback,378,129.105072,74.543755,0.001135,42.900701,success
0609_image0579.jpg,c:\Users\ADMIN\Pictures\btl\0609_image0579.jpg,224,224,1.0,3,224,224,166.736481,57.907871,158.048264,58.240032,143.906921,59.111191,22.113859,41.689514,167.093857,25.165559,51.345734,30.650765,51.983551,70.88005,98.927948,71.174713,100.160194,2.275945,3.919604,2.598074,3.945625,4.294118,5.77094,4.463821,5.816431,0.587282,0.43901,0.584757,0.442994,0.427634,0.350244,0.468313,0.360067,0.072693,0.058008,0.076837,0.059297,0.053598,0.048568,0.062756,0.050904,0.940362,0.878158,0.927132,0.876647,0.832625,0.765369,0.830351,0.762468,0.005284,0.003365,0.005904,0.003516,0.002873,0.002359,0.003938,0.002591,62.536064,26.301138,4.13557,1.200908,0.457538,0.083364,0.060333,0.009422,0.851639,0.062358,0.003729,0.001187,0.099478,0.133723,0.703766,729.0,26244,292,0.061863,0.008936,3.871714,199.963989,25.480255,37.405174,ORB_fallback,407,140.546143,73.441872,0.000945,44.910612,success
0610_image0357.jpg,c:\Users\ADMIN\Pictures\btl\0610_image0357.jpg,224,224,1.0,3,224,224,160.132416,75.79142,151.197464,75.05352,143.832291,75.228516,26.241371,33.584602,160.356323,50.71919,74.983511,46.694907,75.028655,104.400634,115.138179,98.502424,116.208871,3.440082,4.740996,3.32303,4.756782,5.398412,6.198361,5.432329,6.23533,0.500821,0.390319,0.503697,0.382856,0.387109,0.322823,0.381302,0.309482,0.070236,0.058352,0.070891,0.057456,0.057584,0.051222,0.056212,0.049947,0.928137,0.893862,0.933827,0.893798,0.85242,0.83736,0.860678,0.835848,0.004933,0.003405,0.005026,0.003301,0.003316,0.002624,0.00316,0.002495,85.209546,25.697432,4.940665,1.039915,0.397301,0.067001,0.058987,0.007269,0.879491,0.036222,0.003532,0.000891,0.110494,0.124775,0.696017,729.0,26244,242,0.067176,0.010197,7.289631,179.550318,24.07551,38.324081,ORB_fallback,362,131.703735,74.972687,0.000484,41.707086,success
0611_image0483.jpg,c:\Users\ADMIN\Pictures\btl\0611_image0483.jpg,224,224,1.0,3,224,224,148.256897,71.031837,142.205551,72.87262,135.166992,73.873184,18.563816,32.275311,148.354935,7.710622,17.237487,12.017477,19.787689,34.913058,46.081223,51.106254,51.978431,1.38499,2.312152,1.671985,2.466327,3.049249,3.79679,3.552642,4.052613,0.617683,0.488832,0.602697,0.476068,0.452733,0.395771,0.467202,0.380127,0.085863,0.075505,0.086417,0.074668,0.068659,0.0661,0.072351,0.064972,0.988195,0.973637,0.981631,0.969736,0.946482,0.929555,0.922049,0.920536,0.007373,0.005701,0.007468,0.005575,0.004714,0.004369,0.005235,0.004221,30.10403,16.950454,2.785844,0.922878,0.485139,0.080522,0.074317,0.007681,0.953978,0.025886,0.005582,0.001171,0.108817,0.12624,0.705443,729.0,26244,256,0.047069,0.011946,11.168426,230.571256,22.949829,39.001759,ORB_fallback,346,145.981659,74.870667,0.000172,41.97709,success
0612_image10306.jpg,c:\Users\ADMIN\Pictures\btl\0612_image10306.jpg,224,224,1.0,3,224,224,174.887421,29.785076,172.890045,31.561874,170.776123,36.553944,57.18425,17.660017,178.691086,15.097193,20.746808,7.524263,22.36351,37.6794,42.404695,20.633706,43.940143,1.39628,1.905649,0.923206,1.958394,2.59977,2.866671,1.740405,2.931458,0.740794,0.649263,0.769263,0.649769,0.606707,0.570677,0.648946,0.569791,0.148558,0.125886,0.14915,0.126072,0.115499,0.109093,0.120564,0.109217,0.877611,0.830952,0.938734,0.817767,0.693959,0.652583,0.830532,0.639912,0.02207,0.015847,0.022246,0.015894,0.01334,0.011901,0.014536,0.011928,26.298715,12.53245,2.040229,0.667785,0.650651,0.068067,0.125505,0.014791,0.785256,0.102678,0.01597,0.003848,0.100564,0.132908,0.700914,729.0,26244,79,0.046005,0.014166,3.71034,166.782132,23.409216,38.731663,ORB_fallback,148,146.927582,72.838203,0.000209,42.622905,success
0613_image0037.jpg,c:\Users\ADMIN\Pictures\btl\0613_image0037.jpg,224,224,1.0,3,224,224,225.84436,33.462406,208.048065,50.539825,177.740799,85.199791,29.166574,61.515106,226.102524,6.070348,9.954916,4.518578,9.563836,26.826075,26.03981,21.974224,25.511484,0.573551,0.95763,0.678211,0.952402,1.402796,1.669751,1.668714,1.658307,0.876665,0.799202,0.825821,0.799742,0.803206,0.738839,0.72108,0.741009,0.503595,0.49318,0.499088,0.493093,0.489524,0.481088,0.482087,0.481103,0.979035,0.965689,0.984394,0.967036,0.907729,0.910612,0.924417,0.912426,0.253608,0.243226,0.249088,0.243141,0.239634,0.231446,0.232408,0.23146,16.307409,9.026307,1.19517,0.429548,0.788196,0.048592,0.490345,0.007965,0.943917,0.030965,0.240502,0.007826,0.064627,0.130419,1.0,556.0,26244,70,0.042213,0.018165,9.336941,183.442339,20.975447,40.096119,ORB_fallback,139,134.474365,73.797302,0.000451,41.514275,success
0614_image0479.jpg,c:\Users\ADMIN\Pictures\btl\0614_image0479.jpg,224,224,1.0,3,224,224,171.089722,49.797001,159.622086,49.926929,125.495934,50.862053,22.783701,71.859856,171.184448,9.626041,22.297231,12.480481,19.09602,29.9133,42.56564,31.984365,39.652747,1.501201,2.657946,1.735006,2.473446,3.011797,3.867117,3.040401,3.695358,0.610535,0.472132,0.606229,0.479414,0.43595,0.388891,0.478092,0.395294,0.098202,0.084271,0.101691,0.084417,0.074745,0.072647,0.083025,0.073116,0.968392,0.926866,0.958974,0.937367,0.902173,0.860833,0.895075,0.87037,0.009644,0.007102,0.010341,0.007126,0.005587,0.005278,0.006893,0.005346,25.951978,11.314733,2.747784,0.788127,0.483317,0.079347,0.084014,0.010301,0.915006,0.036934,0.007165,0.001791,0.109205,0.125905,0.6703,729.0,26244,253,0.051495,0.012762,7.533025,196.137791,24.461401,38.073174,ORB_fallback,378,140.625656,75.040596,0.000126,43.839039,success
0615_image0986.jpg,c:\Users\ADMIN\Pictures\btl\0615_image0986.jpg,224,224,1.0,3,224,224,118.09951,79.525101,96.140327,75.595985,88.245995,73.58242,53.054188,84.849533,120.771088,14.439182,21.485572,10.459761,23.209797,50.116112,50.17945,42.645544,52.805231,1.622718,2.124636,1.382167,2.241992,3.401786,3.331426,2.960306,3.544578,0.635656,0.575973,0.662038,0.556841,0.462163,0.486454,0.515762,0.463997,0.11111,0.101598,0.112658,0.10063,0.090157,0.091101,0.094675,0.089697,0.979124,0.968893,0.984855,0.966395,0.927552,0.927254,0.938091,0.923435,0.012346,0.010322,0.012692,0.010126,0.008128,0.008299,0.008963,0.008046,33.167581,16.409411,2.576201,0.789597,0.544861,0.071346,0.098953,0.008576,0.95195,0.023789,0.009865,0.001732,0.107849,0.127068,0.762379,729.0,26244,169,0.062269,0.012613,7.663411,186.673177,23.101793,38.91589,ORB_fallback,296,139.051941,75.179977,0.00087,39.811408,success
0616_image0098.jpg,c:\Users\ADMIN\Pictures\btl\0616_image0098.jpg,224,224,1.0,3,224,224,150.303955,56.830181,124.63662,58.928787,102.142677,57.545654,15.090123,91.057182,150.32486,21.633628,32.276217,15.07309,28.735386,65.738102,65.79401,45.524685,61.927826,2.205017,2.924973,1.909093,2.672927,3.74299,4.011241,3.375525,3.883918,0.577493,0.496937,0.582385,0.50362,0.469189,0.44578,0.480988,0.434047,0.10206,0.095648,0.103218,0.095864,0.091695,0.08985,0.093433,0.089702,0.947277,0.921411,0.963274,0.930033,0.83999,0.840056,0.889308,0.849459,0.010416,0.009149,0.010654,0.00919,0.008408,0.008073,0.00873,0.008046,42.087868,19.201178,3.090711,0.738734,0.498805,0.051725,0.095184,0.004825,0.897601,0.046659,0.009083,0.000931,0.10946,0.125683,0.69234,729.0,26244,170,0.061483,0.007216,6.631188,142.817883,23.649494,38.588238,ORB_fallback,329,133.669266,75.082893,0.0005,41.088347,success
0617_image1261.jpg,c:\Users\ADMIN\Pictures\btl\0617_image1261.jpg,224,224,1.0,3,224,224,61.83197,51.965916,49.705097,38.566017,39.362701,28.277843,39.40633,112.164139,64.53904,7.396801,11.299322,3.271681,8.487,22.910108,24.243101,13.489617,17.96161,1.327815,1.672063,0.7288,1.560779,2.506181,2.557645,1.61894,2.366894,0.628903,0.567945,0.754356,0.569512,0.458017,0.461948,0.598435,0.467127,0.116193,0.105715,0.143868,0.105182,0.086147,0.087687,0.11171,0.088006,0.964276,0.945249,0.984103,0.958878,0.890021,0.882505,0.934038,0.912961,0.013501,0.011176,0.020698,0.011063,0.007421,0.007689,0.012479,0.007745,13.632405,7.031811,1.79239,0.599002,0.56328,0.095333,0.105564,0.018107,0.934004,0.033913,0.011472,0.00411,0.110304,0.124943,0.670111,729.0,26244,100,0.030682,0.015794,5.979098,161.321707,23.209532,38.851639,ORB_fallback,87,141.059631,73.269302,1.3e-05,39.646023,success
0618_image1163.jpg,c:\Users\ADMIN\Pictures\btl\0618_image1163.jpg,224,224,1.0,3,224,224,155.684555,43.599197,159.025284,42.688351,164.67981,46.445431,86.940048,51.526745,176.276306,12.241352,26.612721,18.057595,24.67335,39.903321,51.493182,48.568944,48.370364,1.481382,2.431901,1.923667,2.336886,2.827004,3.547439,3.472426,3.392967,0.722119,0.640606,0.670624,0.641212,0.644549,0.592232,0.585539,0.592282,0.189288,0.178472,0.183274,0.178654,0.175289,0.16989,0.170194,0.169789,0.941575,0.87296,0.91369,0.882219,0.810039,0.754448,0.767727,0.769344,0.03583,0.031852,0.033589,0.031917,0.030726,0.028863,0.028966,0.028828,33.740104,14.26639,2.676709,0.715738,0.636145,0.043459,0.176856,0.006585,0.839,0.068045,0.031321,0.002352,0.100856,0.132255,1.0,726.0,26244,311,0.049998,0.006307,3.491625,159.419065,27.278889,36.108997,ORB_fallback,415,132.465134,74.18351,0.000322,45.407946,success
0619_image10315.jpg,c:\Users\ADMIN\Pictures\btl\0619_image10315.jpg,224,224,1.0,3,224,224,223.895309,34.28101,223.693237,34.735569,221.874527,37.456753,10.305006,3.924306,224.122543,8.386971,11.029781,3.862828,11.274387,22.473416,23.927603,14.961619,24.296039,0.858905,1.059342,0.49992,1.059382,1.544522,1.61314,1.021372,1.606201,0.839874,0.816472,0.889911,0.819537,0.792889,0.793286,0.850303,0.796343,0.697202,0.693291,0.700259,0.693294,0.687621,0.688042,0.695455,0.688144,0.946476,0.929816,0.975353,0.928259,0.857567,0.848774,0.905176,0.846446,0.486091,0.480653,0.490363,0.480656,0.472822,0.473402,0.483658,0.473542,15.026581,7.240319,1.157848,0.373846,0.824827,0.031693,0.692914,0.004382,0.904733,0.045643,0.480148,0.006076,0.041491,0.109352,1.0,359.0,26244,120,0.051928,0.011712,4.024173,190.367781,25.647005,37.285316,ORB_fallback,379,148.37706,72.310951,0.000617,44.067486,success
0620_image0378.jpg,c:\Users\ADMIN\Pictures\btl\0620_image0378.jpg,224,224,1.0,3,224,224,152.559509,68.816986,148.79393,72.043556,147.506653,74.585846,49.245674,37.211456,158.374939,15.512372,32.63098,20.972033,32.061554,44.621425,66.653376,66.548764,67.57611,1.962884,3.275755,2.358404,3.216775,3.712124,4.918817,4.632959,4.916464,0.542029,0.40427,0.53328,0.408155,0.370357,0.313333,0.403665,0.315168,0.069206,0.05915,0.078951,0.059469,0.054128,0.051416,0.065022,0.051465,0.975374,0.948204,0.966733,0.949109,0.929047,0.894139,0.894488,0.892682,0.00479,0.003499,0.006233,0.003537,0.00293,0.002644,0.004228,0.002649,43.322077,19.96177,3.624273,1.061892,0.411282,0.081088,0.061101,0.008954,0.931222,0.031689,0.003814,0.001154,0.111491,0.123885,0.699158,729.0,26244,317,0.055226,0.009007,8.736976,184.841401,25.223679,37.57542,ORB_fallback,376,143.575134,73.278282,0.000407,43.039997,success
0621_image0236.jpg,c:\Users\ADMIN\Pictures\btl\0621_image0236.jpg,224,224,1.0,3,224,224,148.510162,68.472244,147.041718,66.768127,140.880524,65.166771,49.120377,23.889528,150.988358,25.009329,36.827907,16.531831,35.908645,79.103184,76.648892,52.641686,74.413217,2.535154,3.379577,2.180653,3.384243,4.735133,4.949071,4.014544,4.920035,0.473141,0.376733,0.48453,0.374435,0.327367,0.30026,0.346247,0.296335,0.054433,0.046608,0.057015,0.046099,0.041309,0.039874,0.043695,0.039515,0.955435,0.934475,0.970569,0.936112,0.859221,0.863916,0.906571,0.867891,0.002963,0.002172,0.003251,0.002125,0.001706,0.00159,0.001909,0.001561,49.635586,23.118722,3.762301,1.003475,0.372381,0.067497,0.046068,0.006121,0.911774,0.041042,0.00216,0.00059,0.127397,0.107461,0.644462,729.0,26244,342,0.066403,0.012123,8.548449,160.81408,24.420481,38.102539,ORB_fallback,398,141.278107,75.18972,0.000663,44.653468,success
0622_image10442.jpg,c:\Users\ADMIN\Pictures\btl\0622_image10442.jpg,224,224,1.0,3,224,224,176.789185,37.186146,171.091003,38.311905,161.237976,40.933121,20.99131,24.854353,177.17688,10.823491,23.345191,14.028247,23.721289,42.520261,56.378419,47.869202,57.015096,1.585582,2.534799,1.686479,2.575358,3.403543,4.095812,3.466084,4.144875,0.619377,0.507928,0.620561,0.500806,0.461656,0.417337,0.475597,0.407591,0.101581,0.085239,0.101666,0.083577,0.078077,0.073412,0.079631,0.071173,0.940353,0.871676,0.922793,0.869609,0.766333,0.691372,0.738011,0.687888,0.010319,0.007266,0.010336,0.006985,0.006096,0.005389,0.006341,0.005066,34.46265,17.496156,2.936566,0.934216,0.501357,0.076054,0.084294,0.010915,0.811004,0.095614,0.007225,0.001917,0.110192,0.125042,0.707107,729.0,26244,450,0.058844,0.011923,3.949832,150.602428,26.245989,36.867908,ORB_fallback,399,134.62468,73.829857,0.000351,44.478186,success
0623_image0907.jpg,c:\Users\ADMIN\Pictures\btl\0623_image0907.jpg,224,224,1.0,3,224,224,238.103729,29.18273,230.797653,40.692684,225.562653,51.352528,6.825773,16.041294,238.238205,17.980501,32.395061,18.581959,28.991936,72.20459,63.319211,69.987233,59.271731,1.159273,1.734883,1.432015,1.57192,2.516564,2.56911,2.841265,2.409301,0.827039,0.796747,0.803678,0.799284,0.782747,0.773434,0.764629,0.773557,0.716112,0.706116,0.710321,0.703509,0.697893,0.693395,0.693416,0.689515,0.8965,0.814235,0.893039,0.83375,0.587532,0.639662,0.600217,0.662698,0.512817,0.4986,0.504556,0.494924,0.487054,0.480797,0.480826,0.47543,45.341528,21.638805,2.029291,0.585458,0.790139,0.019143,0.701285,0.008689,0.740954,0.123002,0.491876,0.012208,0.052335,0.115338,1.0,421.0,26244,171,0.059903,0.01521,4.345364,174.32157,25.703764,37.24342,ORB_fallback,433,137.036804,74.41317,0.001097,46.940753,success
0624_image0834.jpg,c:\Users\ADMIN\Pictures\btl\0624_image0834.jpg,224,224,1.0,3,224,224,179.201645,54.411255,163.608612,65.037315,151.766296,70.711189,21.854153,53.311325,180.459229,12.748238,27.137385,16.884809,26.999819,52.351669,60.244258,47.097184,60.823614,1.756566,3.305375,2.67757,3.281506,3.73285,4.87148,4.434611,4.877181,0.545573,0.333851,0.372868,0.335199,0.357564,0.260234,0.265955,0.260087,0.075194,0.052339,0.055258,0.052653,0.05446,0.045138,0.045119,0.045342,0.973416,0.943409,0.964761,0.943697,0.890995,0.87445,0.901672,0.873249,0.005654,0.002739,0.003053,0.002772,0.002966,0.002037,0.002036,0.002056,38.035872,18.120935,3.617142,1.024518,0.341416,0.087981,0.053188,0.009237,0.920706,0.037749,0.002914,0.00111,0.129527,0.104883,0.681317,729.0,26244,350,0.051708,0.008076,8.006756,188.648572,25.315937,37.514328,ORB_fallback,381,141.734329,72.938225,0.00037,42.961075,success
